#TYPE System.Data.DataRow
"FileName","ARCH","ASLR","DEP","Authenticode","StrongNaming","SafeSEH","ControlFlowGuard"
"C:\windows\SysWOW64\mfc120fra.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mfc120ita.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mfc120jpn.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mfc120kor.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mfc120rus.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mfc120u.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\mfc140.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfc140chs.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mfc140cht.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mfc140d.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfc140deu.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mfc140enu.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mfc140esn.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mfc140fra.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mfc140ita.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mfc140jpn.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mfc140kor.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mfc140rus.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mfc140u.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfc140ud.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfc40.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\mfc40u.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\mfc42.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfc42u.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MFCaptureEngine.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfcm100.dll","I386","True","True","True","True","True","False"
"C:\windows\SysWOW64\mfcm100u.dll","I386","True","True","True","True","True","False"
"C:\windows\SysWOW64\mfcm120.dll","I386","True","True","True","True","True","False"
"C:\windows\SysWOW64\mfcm120u.dll","I386","True","True","True","True","True","False"
"C:\windows\SysWOW64\mfcm140.dll","I386","True","True","True","True","True","False"
"C:\windows\SysWOW64\mfcm140d.dll","I386","True","True","True","True","True","False"
"C:\windows\SysWOW64\mfcm140u.dll","I386","True","True","True","True","True","False"
"C:\windows\SysWOW64\mfcm140ud.dll","I386","True","True","True","True","True","False"
"C:\windows\SysWOW64\mfcore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfcsubs.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfds.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfdvdec.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mferror.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mfh263enc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfh264enc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfksproxy.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MFMediaEngine.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfmjpegdec.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfmkvsrcsnk.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfmp4srcsnk.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfmpeg2srcsnk.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfnetcore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfnetsrc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfperfhelper.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfplat.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MFPlay.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfpmp.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfps.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfreadwrite.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfsensorgroup.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfsrcsnk.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfsvr.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mftranscode.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfvdsp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfvfw.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MFWMAAEC.DLL","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfxplugin32_hw.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfx_mft_encrypt_32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfx_mft_h264ve_32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfx_mft_h265ve_32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfx_mft_mjpgvd_32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mfx_mft_vp9ve_32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mgmtapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mibincodec.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Microsoft.Bluetooth.Proxy.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Microsoft.Management.Infrastructure.Native.Unmanaged.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Microsoft.Practices.Unity.dll","I386","True","True","True","True","N/A","False"
"C:\windows\SysWOW64\Microsoft.Uev.AppAgent.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Microsoft.Uev.Office2010CustomActions.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Microsoft.Uev.Office2013CustomActions.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MicrosoftAccountTokenProvider.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MicrosoftAccountWAMExtension.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\midimap.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migisol.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\miguiresource.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mimefilt.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mimofcodec.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MinstoreEvents.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mintdh.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MiracastReceiver.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MiracastReceiverExt.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MirrorDrvCompat.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mispace.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MitigationConfiguration.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\miutils.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MixedRealityRuntime.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mlang.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mmc.exe","I386","True","False","True","N/A","True","True"
"C:\windows\SysWOW64\mmcbase.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mmcndmgr.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mmcshext.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MMDevAPI.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mmgaclient.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mmgaproxystub.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mmgaserver.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mmres.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mobilenetworking.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mobsync.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\modemui.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\moricons.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\MosHostClient.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MosStorage.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mountvol.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MP3DMOD.DLL","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MP43DECD.DLL","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MP4SDECD.DLL","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MPG4DECD.DLL","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mpr.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mprapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mprddm.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mprdim.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mprext.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mprmsg.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mqad.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mqcertui.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mqcmiplugin.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mqmigplugin.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mqoa.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mqrt.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mqsec.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mqsnap.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mqutil.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MRINFO.EXE","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MrmCoreR.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MrmDeploy.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MrmIndexer.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mrt100.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mrt_map.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ms3dthumbnailprovider.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msaatext.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSAC3ENC.DLL","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msacm32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msafd.dll","I386","True","True","True","N/A","N/A","True"
"C:\windows\SysWOW64\MSAJApi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSAlacDecoder.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSAlacEncoder.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSAMRNBDecoder.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSAMRNBEncoder.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSAMRNBSink.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSAMRNBSource.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msasn1.dll","I386","True","True","True","N/A","N/A","True"
"C:\windows\SysWOW64\MSAudDecMFT.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msaudite.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\msauserext.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mscandui.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mscat32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msclmd.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mscms.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mscoree.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mscorier.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mscories.dll","I386","True","False","True","N/A","True","False"
"C:\windows\SysWOW64\mscpx32r.dLL","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\mscpxl32.dLL","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msctf.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MsCtfMonitor.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msctfp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msctfui.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msctfuimanager.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msdadiag.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msdart.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msdelta.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msdmo.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msdrm.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msdt.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msdtcprx.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msdtcspoffln.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msdtcuiu.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msdtcVSp1res.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\msexch40.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msexcl40.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msfeeds.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msfeedsbs.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msfeedssync.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSFlacDecoder.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSFlacEncoder.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msftedit.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSHEIF.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mshta.exe","I386","True","False","True","N/A","True","True"
"C:\windows\SysWOW64\mshtml.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MshtmlDac.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mshtmled.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mshtmler.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\msi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msidcrl40.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msident.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msidle.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msidntld.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\msieftp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msiexec.exe","I386","True","False","True","N/A","True","True"
"C:\windows\SysWOW64\msihnd.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msiltcfg.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msimg32.dll","I386","True","True","True","N/A","N/A","True"
"C:\windows\SysWOW64\msimsg.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\msimtf.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msinfo32.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msisip.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msIso.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msiwer.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msjet40.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msjetoledb40.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msjint40.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\msjter40.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msjtes40.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\mskeyprotcli.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mskeyprotect.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msls31.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msltus40.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msmpeg2adec.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSMPEG2ENC.DLL","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msmpeg2vdec.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msobjs.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\msodbcdiag17.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msodbcsql17.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msoert2.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSOpusDecoder.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msorc32r.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\msorcl32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mspaint.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mspatcha.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mspatchc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mspbde40.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\MSPhotography.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msports.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msra.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msrating.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSRAWImage.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msrd2x40.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msrd3x40.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msrdc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MsRdpWebAccess.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msrepl40.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msrle32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msscntrs.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mssign32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mssip32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mssitlb.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MsSpellCheckingFacility.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mssph.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mssprxy.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mssrch.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mssvp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mstask.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mstext40.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\mstsc.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mstscax.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msutb.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msv1_0.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvbvm60.dll","I386","True","False","True","N/A","False","False"
"C:\windows\SysWOW64\msvcirt.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvcp100.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msvcp110.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msvcp110_win.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvcp120.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msvcp120_clr0400.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvcp140.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvcp140d.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvcp140d_codecvt_ids.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvcp140_1.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvcp140_1d.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvcp140_2.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvcp140_2d.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvcp140_clr0400.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvcp140_codecvt_ids.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvcp60.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvcp_win.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvcr100.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msvcr100_clr0400.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\msvcr110.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msvcr120.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msvcr120_clr0400.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvcrt.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvcrt20.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\msvcrt40.dll","I386","True","True","True","N/A","N/A","True"
"C:\windows\SysWOW64\msvfw32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvidc32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSVidCtl.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSVideoDSP.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSVP9DEC.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msvproc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSVPXENC.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MSWB7.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mswdat10.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\MSWebp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mswmdm.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mswsock.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mswstr10.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msxbde40.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\msxml3.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msxml3r.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\msxml6.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\msxml6r.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\msyuv.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MTF.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mtstocom.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mtxclu.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mtxdm.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mtxex.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mtxlegih.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mtxoci.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\muifontsetup.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MuiUnattend.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mycomput.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\mydocs.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\NAPCRYPT.DLL","I386","True","True","True","True","True","False"
"C:\windows\SysWOW64\NapiNSP.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\NaturalLanguage6.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\NcaApi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\NcdProp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\nci.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ncobjapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ncrypt.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ncryptprov.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ncryptsslp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ndadmin.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\nddeapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ndfapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ndfetw.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ndfhcdiscovery.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ndishc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ndproxystub.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\negoexts.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\net.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\net1.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\netapi32.dll","I386","True","True","True","N/A","True","True"
